_id,map,objectId,name, xPos, yPos, foothold, minClickPos, maxClickPos, unused, facesLeft
10344,3,2100,"Sera",-77,53,14,-127,-27,0,false
10345,3,9101001,"Peter",162,1235,6,112,212,0,false
10373,1010000,12100,"Mai",-18,155,49,-68,32,0,false
10374,1010000,20100,"Yoona",-188,95,28,-238,-161,0,false
10377,1010000,20001,"Bari",331,95,73,281,379,0,false
10397,1000003,11100,"Lucy",-258,84,5,-308,-208,0,true
10474,50000,2005,"Sam",1136,275,23,1086,1186,0,false
10475,50000,2003,"Robin",167,335,5,117,217,0,false
10481,2000000,20002,"Biggs",348,527,14,298,398,0,false
10482,2000000,22000,"Shanks",3341,-100,66,3291,3391,0,false
10483,2000000,9010000,"Maple Administrator",1805,407,26,1755,1855,0,false
10509,1020000,10200,"Athena Pierce",238,35,22,188,288,0,false
10510,1020000,10201,"Grendel the Really Old",488,25,28,438,538,0,false
10511,1020000,10202,"Dances with Balrog",383,178,13,333,433,0,false
10512,1020000,10203,"Dark Lord",-54,-53,39,-104,-4,0,false
10513,1020000,10204,"Kyrin",37,14,14,-13,87,0,false
10541,1010003,11100,"Lucy",-258,84,5,-308,-208,0,true
10572,40000,2002,"Peter",896,155,7,846,946,0,false
10573,40000,2004,"Todd",-58,215,1,-108,-8,0,false
10599,970032602,9000037,"Agent Meow",-885,-386,25,-908,-835,0,true
10600,910000000,9030000,"Fredrick",83,-176,31,33,133,0,false
10601,910000000,9030100,"Scrooge",288,-176,35,238,333,0,false
10602,910000000,9250025,"Free Market Maple TV",-71,34,83,-121,-21,0,false
10603,910000000,9000069,"Inkwell",97,-326,108,72,147,0,true
10605,970040707,9000037,"Agent Meow",478,184,83,430,528,0,true
10656,910330100,1052115,"Mr. Lim",-204,-77,14,-230,-154,0,true
10658,970042601,9000037,"Agent Meow",-885,-386,25,-908,-835,0,true
10660,970032702,9000037,"Agent Meow",-393,168,33,-443,-343,0,true
10662,970042411,9000037,"Agent Meow",-453,362,10,-503,-403,0,true
10663,930000000,2133001,"Ellin",106,-135,11,56,156,0,false
10665,970042615,9000037,"Agent Meow",-885,-386,25,-908,-835,0,true
10667,970031009,9000037,"Agent Meow",-896,-121,3,-946,-846,0,true
10669,970041405,9000037,"Agent Meow",-586,33,17,-636,-536,0,true
10690,980010301,2101017,"Cesar",-268,-325,5,-318,-218,0,false
10703,910010000,1012114,"Growlie",429,93,1,379,479,0,false
10726,970041706,9000037,"Agent Meow",-316,-168,12,-366,-266,0,true
10728,970040714,9000037,"Agent Meow",478,184,83,430,528,0,true
10729,910020000,9000042,"Gaga",119,1264,12,69,169,0,true
10730,910020000,9000043,"The Lost Snipe",960,1264,16,910,1010,0,false
10732,910020302,9000044,"The Lost Snipe",-137,245,5,-187,-87,0,false
10734,910020102,9000044,"The Lost Snipe",-159,245,5,-209,-109,0,false
10736,910020103,9000044,"The Lost Snipe",-159,245,5,-209,-109,0,false
10738,910020104,9000044,"The Lost Snipe",-159,245,5,-209,-109,0,false
10740,926110600,9000033,"Agent C",420,25,8,370,470,0,false
10747,910020203,9000044,"The Lost Snipe",-137,245,5,-187,-87,0,false
10750,970041112,9000037,"Agent Meow",-4034,536,8,-4084,-3984,0,true
10751,910020304,9000044,"The Lost Snipe",-137,245,5,-187,-87,0,false
10753,922020300,2043000,"Papulatus",-201,-386,21,-251,-151,0,false
10771,925020001,2091005,"So Gong",2,-141,8,-48,52,0,false
10772,980032000,2042008,"Assistant Red",234,-14,11,184,284,0,false
10773,980032000,2042007,"Spiegelmann",91,-445,2,71,109,0,false
10775,970031402,9000037,"Agent Meow",-586,33,17,-636,-536,0,true
10777,970030409,9000037,"Agent Meow",-109,-735,3,-159,-77,0,true
10778,910040000,9000054,"Ranch Owner  ",196,155,11,146,246,0,false
10780,970040602,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
10781,970030004,9000037,"Agent Meow",358,2205,4,308,408,0,false
10784,922010500,2040040,"Green Balloon",58,-215,354,8,108,0,true
10785,922010500,2040047,"Sgt. Anderson",-116,-215,352,-166,-66,0,false
10836,926010300,2103013,"Duarte",-269,-175,83,-319,-219,0,true
10838,970030302,9000037,"Agent Meow",416,35,1,366,466,0,true
10839,910320000,1052115,"Mr. Lim",51,186,22,1,101,0,false
10840,925022300,2091005,"So Gong",90,-365,2,40,127,0,false
10902,925100301,2094002,"Guon",1238,156,16,1188,1288,0,false
10905,970031707,9000037,"Agent Meow",-316,-168,12,-366,-266,0,true
10924,970042517,9000037,"Agent Meow",-320,2482,1,-370,-270,0,true
10936,970032106,9000037,"Agent Meow",-230,-74,27,-280,-180,0,true
10962,970030507,9000037,"Agent Meow",679,-382,13,629,728,0,true
11023,926023400,2103013,"Duarte",-269,-175,83,-319,-219,0,true
11025,970032710,9000037,"Agent Meow",-393,168,33,-443,-343,0,true
11027,970042506,9000037,"Agent Meow",-320,2482,1,-370,-270,0,true
11046,970040700,9000037,"Agent Meow",478,184,83,430,528,0,true
11047,980000503,2042002,"Spiegelmann",227,-30,10,185,277,0,false
11049,970040912,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
11051,970031605,9000037,"Agent Meow",-289,273,5,-339,-248,0,true
11069,970031403,9000037,"Agent Meow",-586,33,17,-636,-536,0,true
11071,970042408,9000037,"Agent Meow",-453,362,10,-503,-403,0,true
11074,970042310,9000037,"Agent Meow",-457,362,10,-507,-407,0,true
11076,970042302,9000037,"Agent Meow",-457,362,10,-507,-407,0,true
11078,970030610,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
11109,910010200,1012113,"Tommy",623,-985,172,573,673,0,false
11212,925100100,2094002,"Guon",87,-13,12,37,137,0,false
11215,970031607,9000037,"Agent Meow",-289,273,5,-339,-248,0,true
11216,925100600,2094001,"Wu Yang",698,-24,45,648,748,0,false
11217,925100600,9000033,"Agent C",324,123,1,274,374,0,false
11218,925021100,2091005,"So Gong",90,-365,2,40,127,0,false
11270,926023200,2103013,"Duarte",-269,-175,83,-319,-219,0,true
11272,970031808,9000037,"Agent Meow",-309,-126,5,-359,-304,0,true
11273,980041200,9000060,"Gingerbread man",261,124,23,254,261,0,false
11274,920011200,2013001,"Chamberlain Eak",236,323,3,186,286,0,false
11276,970042717,9000037,"Agent Meow",-380,138,7,-430,-347,0,true
11278,970031501,9000037,"Agent Meow",-651,333,17,-701,-610,0,true
11280,970032502,9000037,"Agent Meow",-320,2482,1,-370,-270,0,true
11282,970030101,9000037,"Agent Meow",55,275,12,5,105,0,true
11284,970040514,9000037,"Agent Meow",679,-382,13,629,728,0,true
11286,970041600,9000037,"Agent Meow",-289,273,5,-339,-248,0,true
11287,910040110,9000052,"Courageous Little Lamb  ",240,155,10,190,290,0,false
11289,970041401,9000037,"Agent Meow",-586,33,17,-636,-536,0,true
11290,925021300,2091005,"So Gong",90,-365,2,40,127,0,false
11293,970040300,9000037,"Agent Meow",416,35,1,366,466,0,true
11295,970041602,9000037,"Agent Meow",-289,273,5,-339,-248,0,true
11297,970030406,9000037,"Agent Meow",-109,-735,3,-159,-77,0,true
11298,922230202,9001108,"Gatekeeper Moon Bunny",348,60,96,298,398,0,false
11317,922010300,2040038,"Yellow Balloon",-65,-1563,335,-115,-15,0,false
11318,922010300,2040047,"Sgt. Anderson",81,-1509,272,31,131,0,false
11328,970041006,9000037,"Agent Meow",-896,-121,3,-946,-846,0,true
11329,980040000,9000049,"Fairytale Crackers",-11,-218,29,-61,39,0,false
11361,910060000,1012118,"Power B. Fore",-227,-85,69,-277,-177,0,true
11363,970031500,9000037,"Agent Meow",-651,333,17,-701,-610,0,true
11364,910010400,1012112,"Tory",263,275,9,213,313,0,false
11365,922231000,9001107,"Guide Moon Bunny",-624,393,86,-674,-574,0,false
11367,970031308,9000037,"Agent Meow",394,-32,2,358,424,0,true
11369,970042116,9000037,"Agent Meow",-230,-74,27,-280,-180,0,true
11371,970042013,9000037,"Agent Meow",-729,-405,8,-779,-679,0,true
11403,910220000,1022104,"Power B. Fore",-47,1520,77,-97,3,0,true
11409,970040106,9000037,"Agent Meow",55,275,12,5,105,0,true
11410,925023800,2091005,"So Gong",90,-365,2,40,127,0,false
11412,920010000,2013000,"Wonky the Fairy",631,143,3,581,681,0,false
11435,970040807,9000037,"Agent Meow",-441,732,13,-491,-391,0,true
11437,970042709,9000037,"Agent Meow",-380,138,7,-430,-347,0,true
11439,970042711,9000037,"Agent Meow",-380,138,7,-430,-347,0,true
11453,970032402,9000037,"Agent Meow",-453,362,10,-503,-403,0,true
11471,970041811,9000037,"Agent Meow",-309,-126,5,-359,-304,0,true
11472,925023500,2091005,"So Gong",90,-365,2,40,127,0,false
11475,970031910,9000037,"Agent Meow",-39,-217,24,-89,11,0,true
11476,922230103,9001108,"Gatekeeper Moon Bunny",441,81,65,391,477,0,false
11489,970041517,9000037,"Agent Meow",-651,333,17,-701,-610,0,true
11491,970031800,9000037,"Agent Meow",-309,-126,5,-359,-304,0,true
11492,921100100,2030014,"Ancient Icy Stone",153,-125,71,103,203,0,false
11494,970042004,9000037,"Agent Meow",-729,-405,8,-779,-679,0,true
11545,910320300,1052115,"Mr. Lim",-204,-77,18,-230,-154,0,true
11547,970032605,9000037,"Agent Meow",-885,-386,25,-908,-835,0,true
11549,970030609,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
11575,922010100,2040036,"Red Balloon",-157,-180,320,-158,-107,0,false
11576,922010100,2040047,"Sgt. Anderson",78,-180,320,28,128,0,false
11578,970040607,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
11580,970031509,9000037,"Agent Meow",-651,333,17,-701,-610,0,true
11582,970032403,9000037,"Agent Meow",-453,362,10,-503,-403,0,true
11584,970041400,9000037,"Agent Meow",-586,33,17,-636,-536,0,true
11586,970040915,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
11598,970032301,9000037,"Agent Meow",-457,362,10,-507,-407,0,true
11599,970033000,9000039,"Agent W",596,1904,15,546,626,0,false
11601,970040213,9000037,"Agent Meow",798,2212,1,748,848,0,true
11652,926013200,2103013,"Duarte",-269,-175,83,-319,-219,0,true
11666,970031305,9000037,"Agent Meow",394,-32,2,358,426,0,true
11667,980010300,2101017,"Cesar",142,95,6,92,192,0,false
11668,910400000,1204005,"Tru",72,120,1,22,122,0,false
11669,920010900,2013001,"Chamberlain Eak",-124,-432,284,-174,-74,0,true
11671,970030805,9000037,"Agent Meow",-441,732,13,-491,-391,0,true
11673,970041413,9000037,"Agent Meow",-586,33,17,-636,-536,0,true
11676,930000200,2133001,"Ellin",-2,-66,41,-52,42,0,false
11680,970031102,9000037,"Agent Meow",-4034,536,8,-4084,-3984,0,true
11682,970031401,9000037,"Agent Meow",-586,33,17,-636,-536,0,true
11734,970030109,9000037,"Agent Meow",55,275,12,5,105,0,true
11736,970030604,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
11738,910020101,9000044,"The Lost Snipe",-159,245,5,-209,-109,0,false
11741,970042708,9000037,"Agent Meow",-380,138,7,-430,-347,0,true
11742,910020202,9000044,"The Lost Snipe",-137,245,5,-187,-87,0,false
11745,970030505,9000037,"Agent Meow",679,-382,13,629,728,0,true
11747,970040508,9000037,"Agent Meow",679,-382,13,629,728,0,true
11749,970030809,9000037,"Agent Meow",-441,732,17,-491,-391,0,true
11751,970041000,9000037,"Agent Meow",-896,-121,3,-946,-846,0,true
11802,926022500,2103013,"Duarte",-269,-175,83,-319,-219,0,true
11804,970032303,9000037,"Agent Meow",-457,362,10,-507,-407,0,true
11806,970031211,9000037,"Agent Meow",-486,-207,1,-520,-436,0,true
11807,980000104,2042002,"Spiegelmann",219,-7,12,169,269,0,false
11808,913040006,1103005,"Neinheart",-5,-355,21,-55,45,0,false
11826,970042010,9000037,"Agent Meow",-729,-405,8,-779,-679,0,true
11828,970041015,9000037,"Agent Meow",-896,-121,3,-946,-846,0,true
11830,970031400,9000037,"Agent Meow",-586,33,17,-636,-536,0,true
11832,970040504,9000037,"Agent Meow",679,-382,13,629,728,0,true
11834,970042404,9000037,"Agent Meow",-453,362,10,-503,-403,0,true
11835,925020200,2091005,"So Gong",90,-365,2,40,127,0,false
11838,970032411,9000037,"Agent Meow",-453,362,10,-503,-403,0,true
11839,920010600,2013001,"Chamberlain Eak",97,-728,231,47,147,0,false
11868,910310000,1052113,"Power B. Fore",-1888,-42,24,-1938,-1838,0,false
11882,970041010,9000037,"Agent Meow",-896,-121,3,-946,-846,0,true
11933,926012100,2103013,"Duarte",-269,-175,83,-319,-219,0,true
11935,970032311,9000037,"Agent Meow",-457,362,10,-507,-407,0,true
11937,970031407,9000037,"Agent Meow",-586,33,17,-636,-536,0,true
11939,970041212,9000037,"Agent Meow",-486,-207,1,-520,-436,0,true
11941,970030907,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
11943,970032108,9000037,"Agent Meow",-230,-74,27,-280,-180,0,true
11963,920011000,2013001,"Chamberlain Eak",-179,3183,360,-229,-129,0,true
11965,970042600,9000037,"Agent Meow",-885,-386,25,-908,-835,0,true
11967,970031204,9000037,"Agent Meow",-486,-207,1,-520,-436,0,true
12018,926021100,2103013,"Duarte",-269,-175,83,-319,-219,0,true
12020,970041502,9000037,"Agent Meow",-651,333,17,-701,-610,0,true
12021,926100600,9000033,"Agent C",426,25,8,376,476,0,false
12023,970032603,9000037,"Agent Meow",-885,-386,25,-908,-835,0,true
12024,925023100,2091005,"So Gong",90,-365,2,40,127,0,false
12027,970040608,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
12029,970041104,9000037,"Agent Meow",-4034,536,8,-4084,-3984,0,true
12031,970041515,9000037,"Agent Meow",-651,333,17,-701,-610,0,true
12033,970042109,9000037,"Agent Meow",-230,-74,27,-280,-180,0,true
12035,970030501,9000037,"Agent Meow",679,-382,13,629,728,0,true
12037,970041804,9000037,"Agent Meow",-309,-126,5,-359,-304,0,true
12039,970031405,9000037,"Agent Meow",-586,33,17,-636,-536,0,true
12046,970040817,9000037,"Agent Meow",-441,732,13,-491,-391,0,true
12059,970042316,9000037,"Agent Meow",-457,362,10,-507,-407,0,true
12061,970041204,9000037,"Agent Meow",-486,-207,1,-520,-436,0,true
12063,970040510,9000037,"Agent Meow",679,-382,13,629,728,0,true
12064,922020200,2041028,"Unknown Thief",5,112,1,-32,55,0,false
12123,970030311,9000037,"Agent Meow",416,35,1,366,466,0,true
12128,920010100,2013001,"Chamberlain Eak",117,-581,207,67,167,0,false
12185,910020200,9000044,"The Lost Snipe",-137,245,5,-187,-87,0,false
12187,980000600,2042001,"Spiegelmann",184,-378,27,172,199,0,false
12188,980000600,2042004,"Assistant Blue",-193,162,18,-243,-143,0,false
12190,970041102,9000037,"Agent Meow",-4034,536,8,-4084,-3984,0,true
12204,970041712,9000037,"Agent Meow",-316,-168,12,-366,-266,0,true
12206,970041107,9000037,"Agent Meow",-4034,536,8,-4084,-3984,0,true
12207,922230000,9001102,"Baby Moon Bunny",314,-123,168,264,364,0,false
12208,922230000,9001100,"Gaga",-164,-303,132,-208,-114,0,false
12209,922230000,9001103,"Moon Bunny the Salesman",-500,57,29,-550,-450,0,true
12210,922230000,9001104,"Smart Moon Bunny",2,-20,157,-48,52,0,false
12211,922230000,9001105,"Grandpa Moon Bunny",200,40,58,150,250,0,false
12212,922230000,9001106,"The Lost Grey",-586,190,100,-636,-536,0,false
12213,922230000,9001101,"Master Moon Bunny",-273,30,36,-323,-223,0,false
12215,970042107,9000037,"Agent Meow",-230,-74,27,-280,-180,0,true
12216,922230102,9001108,"Gatekeeper Moon Bunny",441,81,65,391,477,0,false
12229,922010900,2040044,"Violet Balloon",222,74,89,200,242,0,false
12230,922010900,2040047,"Sgt. Anderson",-79,184,95,-129,-29,0,false
12232,922230104,9001108,"Gatekeeper Moon Bunny",441,81,65,391,477,0,false
12245,970040304,9000037,"Agent Meow",416,35,1,366,466,0,true
12247,970031909,9000037,"Agent Meow",-39,-217,24,-89,11,0,true
12248,922230204,9001108,"Gatekeeper Moon Bunny",348,60,96,298,398,0,false
12259,922230205,9001108,"Gatekeeper Moon Bunny",348,60,96,298,398,0,false
12271,970031805,9000037,"Agent Meow",-309,-126,5,-359,-304,0,true
12273,970032407,9000037,"Agent Meow",-453,362,10,-503,-403,0,true
12275,970030908,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
12276,922230305,9001108,"Gatekeeper Moon Bunny",340,62,68,290,390,0,false
12288,922230306,9001108,"Gatekeeper Moon Bunny",340,62,68,290,390,0,false
12316,970031108,9000037,"Agent Meow",-4034,536,8,-4084,-3984,0,true
12317,970010000,9000055,"Aramia ",217,1114,17,167,267,0,false
12321,970042001,9000037,"Agent Meow",-729,-405,8,-779,-679,0,true
12322,980000304,2042002,"Spiegelmann",200,162,7,150,250,0,false
12324,970042002,9000037,"Agent Meow",-729,-405,8,-779,-679,0,true
12337,970032203,9000037,"Agent Meow",-409,-67,2,-459,-359,0,true
12338,980000000,2042000,"Spiegelmann",276,5,16,226,326,0,false
12340,970040204,9000037,"Agent Meow",798,2212,1,748,848,0,true
12342,970042610,9000037,"Agent Meow",-885,-386,25,-908,-835,0,true
12344,970031311,9000037,"Agent Meow",394,-32,2,358,424,0,true
12346,970030603,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
12348,970040906,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
12350,970042609,9000037,"Agent Meow",-885,-386,25,-908,-835,0,true
12351,910330001,1052115,"Mr. Lim",406,182,28,356,456,0,false
12353,970040310,9000037,"Agent Meow",416,35,1,366,466,0,true
12355,970031505,9000037,"Agent Meow",-651,333,17,-701,-610,0,true
12357,970042508,9000037,"Agent Meow",-320,2482,1,-370,-270,0,true
12359,970031511,9000037,"Agent Meow",-651,333,17,-701,-610,0,true
12361,970030310,9000037,"Agent Meow",416,35,1,366,466,0,true
12374,980044200,9000059,"Gingerbread man",252,124,28,252,255,0,false
12377,970042202,9000037,"Agent Meow",-409,-67,2,-459,-359,0,true
12379,970040205,9000037,"Agent Meow",798,2212,1,748,848,0,true
12380,924000002,2081010,"Moose",207,422,6,157,257,0,false
12382,970042111,9000037,"Agent Meow",-230,-74,27,-280,-180,0,true
12383,924010000,2081013,"Frightening Marble",3,26,1,-47,53,0,false
12384,924010200,1103000,"Dunamis",254,111,2,204,304,0,false
12391,970040706,9000037,"Agent Meow",478,184,83,430,528,0,true
12400,970041510,9000037,"Agent Meow",-651,333,17,-701,-610,0,true
12433,910120000,1032113,"Power B. Fore",-1717,2123,94,-1767,-1667,0,true
12435,970040917,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
12452,925020100,2091005,"So Gong",90,-365,2,40,127,0,false
12455,920010300,2013001,"Chamberlain Eak",138,-241,267,88,188,0,false
12471,970031911,9000037,"Agent Meow",-39,-217,24,-89,11,0,true
12473,970031705,9000037,"Agent Meow",-316,-168,12,-366,-266,0,true
12474,922230201,9001108,"Gatekeeper Moon Bunny",348,60,96,298,398,0,false
12486,970042705,9000037,"Agent Meow",-380,138,7,-430,-347,0,true
12488,970031900,9000037,"Agent Meow",-39,-217,24,-89,11,0,true
12489,925023300,2091005,"So Gong",90,-365,2,40,127,0,false
12491,926130102,2112016,"Hidden Documents",-295,312,107,-345,-245,0,false
12492,926130102,2112016,"Hidden Documents",-509,312,108,-559,-459,0,false
12493,926130102,2112016,"Hidden Documents",-487,28,101,-520,-437,0,false
12494,926130102,2112016,"Hidden Documents",-401,39,100,-451,-386,0,false
12495,926130102,2112016,"Hidden Documents",-844,225,23,-894,-794,0,false
12496,926130102,2112016,"Hidden Documents",-776,281,22,-826,-726,0,false
12497,926130102,2112016,"Hidden Documents",-660,145,14,-710,-610,0,false
12498,926130102,2112016,"Hidden Documents",-996,255,25,-1012,-946,0,false
12499,926130102,2112016,"Hidden Documents",-1641,78,87,-1691,-1641,0,false
12500,926130102,2112016,"Hidden Documents",-1455,141,68,-1505,-1405,0,false
12501,926130102,2112016,"Hidden Documents",-1273,129,79,-1323,-1223,0,false
12502,926130102,2112016,"Hidden Documents",-1837,199,9,-1887,-1787,0,false
12503,926130102,2112016,"Hidden Documents",-1671,282,11,-1721,-1621,0,false
12504,926130102,2112016,"Hidden Documents",-2000,212,4,-2050,-1950,0,false
12505,926130102,2112016,"Hidden Documents",-1869,312,118,-1919,-1819,0,false
12506,926130102,2112016,"Hidden Documents",170,210,46,120,219,0,false
12507,926130102,2112016,"Hidden Documents",230,312,103,180,280,0,false
12508,926130102,2112016,"Hidden Documents",393,282,28,343,423,0,false
12509,926130102,2112016,"Hidden Documents",371,223,29,321,421,0,false
12510,926130102,2112016,"Hidden Documents",369,55,89,342,414,0,false
12511,926130102,2112016,"Hidden Documents",668,-8,45,618,718,0,false
12512,926130102,2112016,"Hidden Documents",852,55,93,802,862,0,false
12513,926130102,2112016,"Hidden Documents",863,253,41,813,898,0,false
12514,926130102,2112016,"Hidden Documents",710,281,33,660,760,0,false
12515,926130102,2112016,"Hidden Documents",596,226,38,546,646,0,false
12516,926130102,2112016,"Hidden Documents",988,312,111,988,1038,0,false
12517,926130102,2112016,"Hidden Documents",1182,312,111,1132,1212,0,false
12518,926130102,2112016,"Hidden Documents",1405,178,57,1355,1428,0,false
12519,926130102,2112016,"Hidden Documents",974,55,60,924,1024,0,false
12520,926130102,2112016,"Hidden Documents",-1860,38,82,-1876,-1810,0,false
12521,925020900,2091005,"So Gong",90,-365,2,40,127,0,false
12524,970030502,9000037,"Agent Meow",679,-382,13,629,728,0,true
12542,970031411,9000037,"Agent Meow",-586,33,25,-636,-536,0,true
12544,970040502,9000037,"Agent Meow",679,-382,13,629,728,0,true
12558,930000300,2133002,"Ellin Forest Milepost",-165,150,88,-215,-115,0,false
12559,930000300,2133002,"Ellin Forest Milepost",-172,690,201,-222,-122,0,false
12560,930000300,2133002,"Ellin Forest Milepost",-171,1230,394,-221,-121,0,false
12561,930000300,2133002,"Ellin Forest Milepost",-166,1770,13,-216,-116,0,false
12562,930000300,2133002,"Ellin Forest Milepost",368,1770,110,318,418,0,false
12563,930000300,2133002,"Ellin Forest Milepost",366,1230,421,316,416,0,false
12564,930000300,2133002,"Ellin Forest Milepost",373,690,332,323,423,0,false
12565,930000300,2133002,"Ellin Forest Milepost",372,150,21,322,422,0,false
12566,930000300,2133002,"Ellin Forest Milepost",909,150,104,859,959,0,false
12567,930000300,2133002,"Ellin Forest Milepost",911,690,310,861,961,0,false
12568,930000300,2133002,"Ellin Forest Milepost",909,1230,453,859,959,0,false
12569,930000300,2133002,"Ellin Forest Milepost",920,1770,234,870,970,0,false
12570,930000300,2133002,"Ellin Forest Milepost",1459,1770,199,1409,1509,0,false
12571,930000300,2133002,"Ellin Forest Milepost",1473,1230,459,1423,1523,0,false
12572,930000300,2133002,"Ellin Forest Milepost",1452,690,281,1402,1502,0,false
12573,930000300,2133002,"Ellin Forest Milepost",1450,150,142,1400,1500,0,false
12574,930000300,2133001,"Ellin",1772,1612,700,1771,1822,0,false
12576,970040116,9000037,"Agent Meow",55,275,12,5,105,0,true
12583,922241000,9001105,"Grandpa Moon Bunny",106,-524,170,63,111,0,false
12605,970042402,9000037,"Agent Meow",-453,362,10,-503,-403,0,true
12606,922010600,2040041,"Aqua Balloon",-139,-219,320,-189,-89,0,false
12607,922010600,2040047,"Sgt. Anderson",205,-219,321,155,245,0,false
12609,970040613,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
12611,970040402,9000037,"Agent Meow",-109,-735,3,-159,-77,0,true
12612,925022000,2091005,"So Gong",90,-365,2,40,127,0,false
12676,926020200,2103013,"Duarte",-269,-175,83,-319,-219,0,true
12678,970040605,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
12680,970031003,9000037,"Agent Meow",-896,-121,3,-946,-846,0,true
12682,970042502,9000037,"Agent Meow",-320,2482,1,-370,-270,0,true
12684,970041611,9000037,"Agent Meow",-289,273,5,-339,-248,0,true
12686,970041314,9000037,"Agent Meow",394,-32,2,358,426,0,true
12707,970031307,9000037,"Agent Meow",394,-32,2,358,426,0,true
12709,970041313,9000037,"Agent Meow",394,-32,2,358,426,0,true
12713,970030810,9000037,"Agent Meow",-441,732,17,-491,-391,0,true
12715,970040908,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
12717,970042201,9000037,"Agent Meow",-409,-67,2,-459,-359,0,true
12718,925020400,2091005,"So Gong",90,-365,2,40,127,0,false
12721,970040816,9000037,"Agent Meow",-441,732,13,-491,-391,0,true
12772,926010200,2103013,"Duarte",-269,-175,83,-319,-219,0,true
12774,970042101,9000037,"Agent Meow",-230,-74,27,-280,-180,0,true
12776,970041901,9000037,"Agent Meow",-68,-217,21,-118,-18,0,true
12777,910021000,9000044,"The Lost Snipe",141,245,7,91,191,0,false
12779,970032406,9000037,"Agent Meow",-453,362,10,-503,-403,0,true
12780,910032000,9000048,"Fairytale Jack ",259,124,12,209,309,0,false
12784,970031907,9000037,"Agent Meow",-39,-217,24,-89,11,0,true
12786,970041117,9000037,"Agent Meow",-4034,536,8,-4084,-3984,0,true
12788,970030207,9000037,"Agent Meow",798,2212,1,748,848,0,true
12790,970040712,9000037,"Agent Meow",478,184,83,430,528,0,true
12792,970041916,9000037,"Agent Meow",-68,-217,21,-118,-18,0,true
12796,970042312,9000037,"Agent Meow",-457,362,10,-507,-407,0,true
12797,990000000,9040011,"Bulletin Board",348,165,7,298,398,0,false
12798,925021500,2091005,"So Gong",90,-365,2,40,127,0,false
12850,926013500,2103013,"Duarte",-269,-175,83,-319,-219,0,true
12852,970032306,9000037,"Agent Meow",-457,362,10,-507,-407,0,true
12854,970040306,9000037,"Agent Meow",416,35,1,366,466,0,true
12856,970042300,9000037,"Agent Meow",-457,362,10,-507,-407,0,true
12857,925010400,2095000,"Delli",381,150,6,331,431,0,false
12859,970041914,9000037,"Agent Meow",-68,-217,21,-118,-18,0,true
12883,970040500,9000037,"Agent Meow",679,-382,13,629,728,0,true
12896,925021200,2091005,"So Gong",90,-365,2,40,127,0,false
12898,970030200,9000037,"Agent Meow",798,2212,1,748,848,0,true
12900,970031906,9000037,"Agent Meow",-39,-217,24,-89,11,0,true
12902,970031205,9000037,"Agent Meow",-486,-207,1,-520,-436,0,true
12903,926110400,2112003,"Juliet",-344,125,5,-394,-294,0,false
12905,970042715,9000037,"Agent Meow",-380,138,7,-430,-347,0,true
12907,970041817,9000037,"Agent Meow",-309,-126,5,-359,-304,0,true
12909,970041115,9000037,"Agent Meow",-4034,536,8,-4084,-3984,0,true
12911,970042407,9000037,"Agent Meow",-453,362,10,-503,-403,0,true
12912,925020600,2091005,"So Gong",90,-365,2,40,127,0,false
12914,970040507,9000037,"Agent Meow",679,-382,13,629,728,0,true
12916,970031709,9000037,"Agent Meow",-316,-168,12,-366,-266,0,true
12919,970042210,9000037,"Agent Meow",-409,-67,2,-459,-359,0,true
12921,970032505,9000037,"Agent Meow",-320,2482,1,-370,-270,0,true
12923,970031811,9000037,"Agent Meow",-309,-126,5,-359,-304,0,true
12925,970041814,9000037,"Agent Meow",-309,-126,5,-359,-304,0,true
12926,922230303,9001108,"Gatekeeper Moon Bunny",340,62,68,290,390,0,false
12938,910020300,9000044,"The Lost Snipe",-137,245,5,-187,-87,0,false
12954,970041511,9000037,"Agent Meow",-651,333,17,-701,-610,0,true
12956,970040115,9000037,"Agent Meow",55,275,12,5,105,0,true
12958,970041701,9000037,"Agent Meow",-316,-168,12,-366,-266,0,true
12960,970032409,9000037,"Agent Meow",-453,362,10,-503,-403,0,true
13005,970030204,9000037,"Agent Meow",798,2212,1,748,848,0,true
13007,970030800,9000037,"Agent Meow",-441,732,13,-491,-391,0,true
13058,926012200,2103013,"Duarte",-269,-175,83,-319,-219,0,true
13060,970040913,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
